internalTaxonId,researchNeededCode,researchNeededName
218020091,1.3,Life history & ecology
218020131,1.3,Life history & ecology
218020131,1.5,Threats
218020173,1.3,Life history & ecology
218020173,1.5,Threats
218020277,1.3,Life history & ecology
218020513,1.3,Life history & ecology
218020656,1.2,"Population size, distribution & trends"
218020656,1.3,Life history & ecology
218020676,1.3,Life history & ecology
218020810,1.2,"Population size, distribution & trends"
218020810,1.3,Life history & ecology
218021133,1.2,"Population size, distribution & trends"
218021133,1.3,Life history & ecology
218021307,1.1,Taxonomy
218021307,1.2,"Population size, distribution & trends"
218021307,1.3,Life history & ecology
218021357,1.3,Life history & ecology
218021536,1.2,"Population size, distribution & trends"
218021536,1.3,Life history & ecology
218021668,1.2,"Population size, distribution & trends"
218021668,1.3,Life history & ecology
218021698,1.3,Life history & ecology
218021852,1.3,Life history & ecology
218021929,1.3,Life history & ecology
218022019,1.2,"Population size, distribution & trends"
218022019,1.3,Life history & ecology
218022059,1.2,"Population size, distribution & trends"
218022059,1.3,Life history & ecology
218022059,1.1,Taxonomy
218022191,1.2,"Population size, distribution & trends"
218022191,1.3,Life history & ecology
218022211,1.2,"Population size, distribution & trends"
218022211,1.3,Life history & ecology
218022351,1.2,"Population size, distribution & trends"
218022351,1.3,Life history & ecology
218022351,1.5,Threats
218022967,1.1,Taxonomy
218022967,1.3,Life history & ecology
218023069,1.1,Taxonomy
218023069,1.3,Life history & ecology
218023109,1.2,"Population size, distribution & trends"
218023109,1.3,Life history & ecology
218023141,1.3,Life history & ecology
218023151,1.2,"Population size, distribution & trends"
218023151,1.3,Life history & ecology
218023162,1.2,"Population size, distribution & trends"
218023162,1.3,Life history & ecology
218023174,1.2,"Population size, distribution & trends"
218023174,1.3,Life history & ecology
218023319,1.3,Life history & ecology
218023319,1.5,Threats
218023363,1.3,Life history & ecology
218023383,1.2,"Population size, distribution & trends"
218023383,1.3,Life history & ecology
218023383,1.5,Threats
218023407,1.3,Life history & ecology
218023453,1.3,Life history & ecology
218023464,1.3,Life history & ecology
218023475,1.2,"Population size, distribution & trends"
218023475,1.3,Life history & ecology
218023486,1.3,Life history & ecology
218023486,1.5,Threats
218023497,1.3,Life history & ecology
218023497,1.5,Threats
218023507,1.3,Life history & ecology
218024146,1.3,Life history & ecology
218024170,1.2,"Population size, distribution & trends"
218024170,1.3,Life history & ecology
218024386,1.2,"Population size, distribution & trends"
218024386,1.3,Life history & ecology
218024386,1.5,Threats
218024406,1.2,"Population size, distribution & trends"
218024406,1.3,Life history & ecology
218024426,1.3,Life history & ecology
218024426,1.5,Threats
218024447,1.2,"Population size, distribution & trends"
218024447,1.3,Life history & ecology
218024459,1.3,Life history & ecology
218024515,1.3,Life history & ecology
218024537,1.2,"Population size, distribution & trends"
218024537,1.3,Life history & ecology
218024548,1.1,Taxonomy
218024548,1.3,Life history & ecology
218024559,1.3,Life history & ecology
218024581,1.3,Life history & ecology
218024614,1.3,Life history & ecology
218024680,1.2,"Population size, distribution & trends"
218024680,1.3,Life history & ecology
218024712,1.1,Taxonomy
218024712,1.3,Life history & ecology
218024786,1.2,"Population size, distribution & trends"
218024786,1.3,Life history & ecology
218024796,1.1,Taxonomy
218024796,1.2,"Population size, distribution & trends"
218024796,1.3,Life history & ecology
218024806,1.3,Life history & ecology
218024817,1.3,Life history & ecology
218024985,1.2,"Population size, distribution & trends"
218024985,1.3,Life history & ecology
218025148,1.3,Life history & ecology
218025148,1.2,"Population size, distribution & trends"
218025605,1.2,"Population size, distribution & trends"
218025605,1.3,Life history & ecology
218025638,1.2,"Population size, distribution & trends"
218025638,1.3,Life history & ecology
218026334,1.3,Life history & ecology
218026367,1.3,Life history & ecology
218026367,1.5,Threats
218026414,1.3,Life history & ecology
218026461,1.2,"Population size, distribution & trends"
218026461,1.3,Life history & ecology
218026662,1.3,Life history & ecology
218026662,1.5,Threats
218026844,1.3,Life history & ecology
218026844,1.5,Threats
218026913,1.3,Life history & ecology
218026913,1.5,Threats
218027224,1.2,"Population size, distribution & trends"
218027224,1.3,Life history & ecology
218027299,1.3,Life history & ecology
218027299,1.5,Threats
218027696,1.3,Life history & ecology
218027768,1.1,Taxonomy
218027768,1.2,"Population size, distribution & trends"
218027768,1.3,Life history & ecology
218027778,1.2,"Population size, distribution & trends"
218027778,1.3,Life history & ecology
218027778,1.5,Threats
218027788,1.2,"Population size, distribution & trends"
218027788,1.3,Life history & ecology
218027893,1.2,"Population size, distribution & trends"
218027893,3.4,Habitat trends
218027893,1.3,Life history & ecology
218028382,1.2,"Population size, distribution & trends"
218028382,1.3,Life history & ecology
218028426,1.2,"Population size, distribution & trends"
218028426,1.3,Life history & ecology
218028449,1.3,Life history & ecology
218028460,1.1,Taxonomy
218028460,1.2,"Population size, distribution & trends"
218028460,1.3,Life history & ecology
218028482,1.2,"Population size, distribution & trends"
218028482,1.3,Life history & ecology
218028539,1.2,"Population size, distribution & trends"
218028539,1.3,Life history & ecology
218028539,1.5,Threats
218028580,1.1,Taxonomy
218028580,1.3,Life history & ecology
218028704,1.3,Life history & ecology
218028757,1.2,"Population size, distribution & trends"
218028757,1.3,Life history & ecology
218029537,1.2,"Population size, distribution & trends"
218029537,1.3,Life history & ecology
218030044,1.3,Life history & ecology
218030198,1.3,Life history & ecology
218031288,1.2,"Population size, distribution & trends"
218031288,1.3,Life history & ecology
218034867,1.2,"Population size, distribution & trends"
218034867,1.3,Life history & ecology
218035257,1.2,"Population size, distribution & trends"
218035257,1.3,Life history & ecology
218036121,1.2,"Population size, distribution & trends"
218036121,1.3,Life history & ecology
218036201,1.1,Taxonomy
218036201,1.3,Life history & ecology
218036313,1.2,"Population size, distribution & trends"
218036313,1.3,Life history & ecology
218036544,1.1,Taxonomy
218036544,1.3,Life history & ecology
218037217,1.3,Life history & ecology
218037463,1.3,Life history & ecology
218037463,1.5,Threats
218039671,1.3,Life history & ecology
218040203,1.1,Taxonomy
218040203,1.3,Life history & ecology
218040573,1.1,Taxonomy
218040573,1.3,Life history & ecology
218040698,1.3,Life history & ecology
218041022,1.1,Taxonomy
218041022,1.3,Life history & ecology
218042969,1.2,"Population size, distribution & trends"
218042969,1.3,Life history & ecology
218043041,1.3,Life history & ecology
218044310,1.1,Taxonomy
218044310,1.3,Life history & ecology
218045186,1.2,"Population size, distribution & trends"
218742505,1.3,Life history & ecology
137764,1.2,"Population size, distribution & trends"
137764,1.3,Life history & ecology
225469534,1.2,"Population size, distribution & trends"
225469534,1.4,"Harvest, use & livelihoods"
225469534,1.5,Threats
137685,1.3,Life history & ecology
137191,1.2,"Population size, distribution & trends"
137191,1.3,Life history & ecology
21751319,1.2,"Population size, distribution & trends"
227574026,1.1,Taxonomy
227574026,1.2,"Population size, distribution & trends"
137296,1.2,"Population size, distribution & trends"
137296,1.3,Life history & ecology
137296,1.1,Taxonomy
137296,1.5,Threats
138273,1.1,Taxonomy
138273,1.3,Life history & ecology
138063,1.2,"Population size, distribution & trends"
138063,1.3,Life history & ecology
137648,1.2,"Population size, distribution & trends"
137648,1.3,Life history & ecology
137648,1.5,Threats
137155,1.2,"Population size, distribution & trends"
137155,1.3,Life history & ecology
219870704,1.1,Taxonomy
219870704,1.2,"Population size, distribution & trends"
137343,1.2,"Population size, distribution & trends"
137198,1.1,Taxonomy
137198,1.2,"Population size, distribution & trends"
138074,1.2,"Population size, distribution & trends"
138074,1.3,Life history & ecology
137855,1.2,"Population size, distribution & trends"
137855,1.3,Life history & ecology
21751790,1.2,"Population size, distribution & trends"
21751790,1.3,Life history & ecology
137217,1.2,"Population size, distribution & trends"
137217,1.3,Life history & ecology
138091,1.2,"Population size, distribution & trends"
138091,1.3,Life history & ecology
138091,1.5,Threats
137411,1.3,Life history & ecology
137643,1.2,"Population size, distribution & trends"
137643,1.5,Threats
21879162,1.2,"Population size, distribution & trends"
21879162,1.3,Life history & ecology
137280,1.5,Threats
137891,1.2,"Population size, distribution & trends"
137891,1.5,Threats
137891,1.3,Life history & ecology
137422,1.2,"Population size, distribution & trends"
137422,1.3,Life history & ecology
137422,1.5,Threats
137900,1.3,Life history & ecology
137900,1.2,"Population size, distribution & trends"
137900,1.5,Threats
137826,1.2,"Population size, distribution & trends"
137826,1.3,Life history & ecology
137519,1.2,"Population size, distribution & trends"
137519,1.3,Life history & ecology
137519,1.5,Threats
138525,1.3,Life history & ecology
138344,1.2,"Population size, distribution & trends"
138344,1.3,Life history & ecology
138286,1.1,Taxonomy
21751854,1.2,"Population size, distribution & trends"
21751854,1.3,Life history & ecology
138151,1.2,"Population size, distribution & trends"
19758,3.1,Population trends
19758,1.2,"Population size, distribution & trends"
19758,3.2,Harvest level trends
19758,3.4,Habitat trends
19758,1.3,Life history & ecology
19758,1.4,"Harvest, use & livelihoods"
19758,1.5,Threats
137250,1.2,"Population size, distribution & trends"
138156,1.2,"Population size, distribution & trends"
138156,1.5,Threats
138156,1.3,Life history & ecology
137800,1.2,"Population size, distribution & trends"
137800,1.3,Life history & ecology
220976084,1.1,Taxonomy
154835,1.2,"Population size, distribution & trends"
154835,1.1,Taxonomy
154874,1.2,"Population size, distribution & trends"
155319,1.2,"Population size, distribution & trends"
154746,1.2,"Population size, distribution & trends"
182712,1.2,"Population size, distribution & trends"
69130223,1.2,"Population size, distribution & trends"
69181494,1.2,"Population size, distribution & trends"
69128239,1.2,"Population size, distribution & trends"
68377412,1.1,Taxonomy
68377412,1.2,"Population size, distribution & trends"
241147518,1.1,Taxonomy
241148364,1.2,"Population size, distribution & trends"
241148715,1.2,"Population size, distribution & trends"
241148757,1.1,Taxonomy
241148757,1.2,"Population size, distribution & trends"
241148817,1.2,"Population size, distribution & trends"
241149203,1.2,"Population size, distribution & trends"
241149401,1.1,Taxonomy
241149457,1.2,"Population size, distribution & trends"
241149616,1.1,Taxonomy
241149616,1.2,"Population size, distribution & trends"
241149719,1.2,"Population size, distribution & trends"
241150026,1.2,"Population size, distribution & trends"
241150214,1.2,"Population size, distribution & trends"
241150401,1.2,"Population size, distribution & trends"
241150730,1.2,"Population size, distribution & trends"
241150813,1.1,Taxonomy
241151123,1.2,"Population size, distribution & trends"
241151167,1.2,"Population size, distribution & trends"
241151878,1.2,"Population size, distribution & trends"
241151888,1.2,"Population size, distribution & trends"
241151938,1.1,Taxonomy
241151938,1.2,"Population size, distribution & trends"
241152142,1.1,Taxonomy
241152172,1.2,"Population size, distribution & trends"
241152202,1.2,"Population size, distribution & trends"
241152212,1.2,"Population size, distribution & trends"
241152534,1.2,"Population size, distribution & trends"
246478606,2.2,Area-based Management Plan
246478606,1.2,"Population size, distribution & trends"
246478606,1.3,Life history & ecology
246478606,1.5,Threats
246478606,3.1,Population trends
252564031,1.1,Taxonomy
246672445,2.2,Area-based Management Plan
246672445,3.1,Population trends
246672445,1.2,"Population size, distribution & trends"
246672445,1.3,Life history & ecology
246672445,1.5,Threats
246672507,2.2,Area-based Management Plan
246672507,3.1,Population trends
246672507,1.2,"Population size, distribution & trends"
246672507,1.3,Life history & ecology
246672507,1.5,Threats
246673244,2.2,Area-based Management Plan
246673244,1.1,Taxonomy
246673244,1.2,"Population size, distribution & trends"
246673244,1.5,Threats
246673244,3.1,Population trends
246673244,1.3,Life history & ecology
246673603,2.2,Area-based Management Plan
246673603,1.1,Taxonomy
246673603,1.2,"Population size, distribution & trends"
246673603,1.3,Life history & ecology
246673603,1.5,Threats
246673603,3.1,Population trends
40041,3.1,Population trends
274981122,1.2,"Population size, distribution & trends"
252733172,1.2,"Population size, distribution & trends"
252730062,1.2,"Population size, distribution & trends"
252732406,1.2,"Population size, distribution & trends"
252731041,1.2,"Population size, distribution & trends"
68399409,1.2,"Population size, distribution & trends"
68400155,1.1,Taxonomy
68400155,1.2,"Population size, distribution & trends"
253488055,2.2,Area-based Management Plan
253488055,3.1,Population trends
253488055,3.4,Habitat trends
253488055,1.1,Taxonomy
253488055,1.2,"Population size, distribution & trends"
253488055,1.3,Life history & ecology
253488055,1.4,"Harvest, use & livelihoods"
253488055,1.5,Threats
253488055,1.6,Actions
253488055,2.1,Species Action/Recovery Plan
